Division,MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHome,FTAway,FTResult,OddHome,OddDraw,OddAway,Over25,Under25
E0,2010-01-31,Man City,Portsmouth,1752.21,1607.29,6.0,12.0,1.0,4.0,2.0,0.0,H,1.29,5.0,13.0,1.73,2.03
D1,2010-01-31,Leverkusen,Freiburg,1762.8,1585.59,9.0,11.0,0.0,2.0,3.0,1.0,H,1.25,5.75,11.0,1.45,2.56
D1,2010-01-31,Stuttgart,Dortmund,1714.12,1756.25,9.0,11.0,9.0,15.0,4.0,1.0,H,2.1,3.3,3.2,1.88,1.86
SP1,2010-01-31,Ath Madrid,Malaga,1762.28,1672.4,6.0,10.0,4.0,8.0,0.0,2.0,A,1.5,4.2,6.5,1.58,2.24
SP1,2010-01-31,Getafe,Santander,1724.75,1707.83,3.0,9.0,7.0,10.0,0.0,0.0,D,2.0,3.4,3.75,1.98,1.77
SP1,2010-01-31,Sevilla,Valencia,1814.06,1826.14,3.0,3.0,7.0,11.0,2.0,1.0,H,2.25,3.4,3.2,1.76,1.99
SP1,2010-01-31,Tenerife,Zaragoza,1621.99,1665.08,2.0,3.0,1.0,2.0,1.0,3.0,A,2.0,3.4,3.75,1.9,1.85
SP1,2010-01-31,Valladolid,Almeria,1646.5,1658.73,1.0,4.0,2.0,5.0,1.0,1.0,D,2.1,3.3,3.5,2.0,1.76
SP1,2010-01-31,Villarreal,Osasuna,1762.72,1689.69,4.0,8.0,6.0,7.0,0.0,2.0,A,1.57,3.75,6.0,1.92,1.82
SP1,2010-01-31,Xerez,Mallorca,1583.5,1786.87,1.0,1.0,4.0,7.0,2.0,1.0,H,3.5,3.3,2.1,2.07,1.7
F1,2010-01-31,Auxerre,St Etienne,1705.02,1600.42,7.0,9.0,4.0,5.0,1.0,0.0,H,1.83,3.3,4.75,2.45,1.5
F1,2010-01-31,Lyon,Paris SG,1773.56,1721.43,6.0,10.0,3.0,4.0,2.0,1.0,H,1.73,3.4,5.25,2.1,1.66
F1,2010-01-31,Valenciennes,Sochaux,1666.69,1632.04,3.0,5.0,4.0,10.0,1.0,1.0,D,2.0,3.1,4.2,2.4,1.52
I1,2010-01-31,Cagliari,Fiorentina,1685.17,1781.74,7.0,9.0,3.0,6.0,2.0,2.0,D,2.38,3.0,3.2,2.03,1.73
I1,2010-01-31,Catania,Udinese,1569.51,1668.93,4.0,10.0,2.0,2.0,1.0,1.0,D,2.2,3.0,3.6,2.2,1.62
I1,2010-01-31,Chievo,Bologna,1643.19,1578.38,4.0,4.0,7.0,7.0,1.0,1.0,D,2.0,3.1,4.2,2.21,1.61
I1,2010-01-31,Juventus,Lazio,1766.83,1618.09,0.0,3.0,2.0,5.0,1.0,1.0,D,1.7,3.4,5.5,2.01,1.75
I1,2010-01-31,Milan,Livorno,1822.4,1584.93,6.0,9.0,3.0,6.0,1.0,1.0,D,1.29,5.0,12.0,1.71,2.05
I1,2010-01-31,Roma,Siena,1786.14,1566.96,9.0,13.0,1.0,1.0,2.0,1.0,H,1.29,4.75,13.0,1.66,2.13
I1,2010-01-31,Sampdoria,Atalanta,1651.05,1600.35,4.0,5.0,4.0,4.0,2.0,0.0,H,1.91,3.25,4.33,2.08,1.69
E0,2010-02-01,Sunderland,Stoke,1601.61,1634.56,1.0,2.0,4.0,4.0,0.0,0.0,D,2.0,3.4,3.8,2.01,1.75
E0,2010-02-02,Hull,Chelsea,1556.47,1954.72,2.0,3.0,9.0,13.0,1.0,1.0,D,13.0,5.0,1.29,1.66,2.15
E0,2010-02-03,Fulham,Portsmouth,1695.67,1601.98,0.0,0.0,1.0,4.0,1.0,0.0,H,1.67,3.5,6.0,2.11,1.68
D1,2010-02-05,Werder Bremen,Hertha,1757.03,1599.07,0.0,0.0,5.0,6.0,2.0,1.0,H,1.44,4.33,7.0,1.58,2.28
D1,2010-02-06,Bochum,Leverkusen,1604.02,1783.71,5.0,8.0,9.0,13.0,1.0,1.0,D,5.5,3.75,1.62,1.7,2.07
D1,2010-02-06,FC Koln,Hamburg,1612.35,1755.19,6.0,10.0,4.0,10.0,3.0,3.0,D,3.5,3.3,2.1,2.05,1.71
D1,2010-02-06,Freiburg,Schalke 04,1571.89,1770.56,0.0,1.0,7.0,13.0,0.0,0.0,D,4.75,3.5,1.75,1.99,1.77
D1,2010-02-06,Hoffenheim,Hannover,1660.41,1581.47,0.0,1.0,0.0,0.0,2.0,1.0,H,1.57,3.8,6.0,1.72,2.05
D1,2010-02-06,Nurnberg,Stuttgart,1592.43,1743.68,4.0,4.0,9.0,13.0,1.0,2.0,A,3.5,3.4,2.1,1.97,1.78
D1,2010-02-06,Wolfsburg,Bayern Munich,1729.85,1874.67,1.0,2.0,9.0,15.0,1.0,3.0,A,4.5,3.75,1.73,1.49,2.46
E0,2010-02-06,Bolton,Fulham,1614.92,1695.67,3.0,4.0,3.0,3.0,0.0,0.0,D,2.25,3.3,3.25,2.06,1.71
E0,2010-02-06,Burnley,West Ham,1550.32,1657.81,0.0,1.0,3.0,6.0,2.0,1.0,H,2.6,3.25,2.8,2.04,1.73
E0,2010-02-06,Hull,Man City,1556.47,1746.93,2.0,4.0,6.0,12.0,2.0,1.0,H,5.5,3.4,1.73,1.85,1.89
E0,2010-02-06,Liverpool,Everton,1845.83,1736.99,7.0,11.0,9.0,13.0,1.0,0.0,H,1.83,3.5,4.33,2.0,1.76
E0,2010-02-06,Man United,Portsmouth,1941.44,1601.98,9.0,13.0,1.0,1.0,5.0,0.0,H,1.13,8.5,23.0,1.48,2.53
E0,2010-02-06,Stoke,Blackburn,1634.56,1655.77,5.0,5.0,7.0,8.0,3.0,0.0,H,2.3,3.1,3.4,2.1,1.69
E0,2010-02-06,Sunderland,Wigan,1601.61,1619.44,1.0,3.0,3.0,4.0,1.0,1.0,D,2.0,3.4,3.8,1.99,1.76
E0,2010-02-06,Tottenham,Aston Villa,1760.95,1758.76,4.0,8.0,5.0,5.0,0.0,0.0,D,2.1,3.3,3.6,1.92,1.83
F1,2010-02-06,Boulogne,Montpellier,1511.64,1661.31,2.0,4.0,9.0,12.0,0.0,2.0,A,3.75,3.0,2.15,2.19,1.61
F1,2010-02-06,Grenoble,Auxerre,1504.84,1710.6,0.0,1.0,7.0,11.0,5.0,0.0,H,3.5,3.0,2.25,2.48,1.48
F1,2010-02-06,Lens,Le Mans,1603.75,1556.14,1.0,5.0,0.0,1.0,2.0,1.0,H,1.83,3.25,4.75,2.35,1.53
F1,2010-02-06,Nice,Lille,1600.1,1782.09,0.0,2.0,6.0,12.0,1.0,1.0,D,4.75,3.25,1.83,2.06,1.72
F1,2010-02-06,Paris SG,Lorient,1699.19,1667.02,0.0,3.0,3.0,6.0,0.0,3.0,A,1.83,3.25,4.75,2.28,1.56
F1,2010-02-06,Rennes,Bordeaux,1710.93,1859.05,5.0,8.0,5.0,11.0,4.0,2.0,H,3.25,2.9,2.4,2.29,1.56
F1,2010-02-06,Sochaux,Nancy,1637.48,1641.95,4.0,8.0,4.0,7.0,1.0,1.0,D,2.2,3.0,3.6,2.25,1.58
I1,2010-02-06,Livorno,Juventus,1575.09,1742.73,1.0,4.0,1.0,4.0,1.0,1.0,D,4.0,3.2,2.0,2.06,1.71
I1,2010-02-06,Palermo,Parma,1705.67,1627.91,4.0,8.0,1.0,1.0,2.0,1.0,H,1.8,3.25,5.0,1.96,1.79
SP1,2010-02-06,Barcelona,Getafe,1999.64,1722.09,9.0,13.0,4.0,7.0,2.0,1.0,H,1.14,8.0,15.0,1.44,2.62
SP1,2010-02-06,Real Madrid,Espanol,1907.21,1683.5,6.0,10.0,4.0,7.0,3.0,0.0,H,1.2,6.5,13.0,1.56,2.3
SP1,2010-02-06,Valencia,Valladolid,1824.12,1644.12,4.0,10.0,2.0,2.0,2.0,0.0,H,1.36,5.0,7.5,1.57,2.26
F1,2010-02-07,Marseille,Valenciennes,1766.16,1658.65,4.0,5.0,4.0,5.0,5.0,1.0,H,1.4,4.33,8.0,2.06,1.71
F1,2010-02-07,St Etienne,Monaco,1605.16,1685.02,4.0,5.0,9.0,13.0,3.0,0.0,H,2.5,3.0,3.0,2.43,1.5
F1,2010-02-07,Toulouse,Lyon,1698.12,1797.69,7.0,8.0,9.0,10.0,0.0,0.0,D,3.5,3.0,2.25,2.27,1.57
SP1,2010-02-07,Almeria,Sp Gijon,1654.47,1646.92,2.0,6.0,0.0,4.0,3.0,1.0,H,2.1,3.3,3.5,2.19,1.63
SP1,2010-02-07,Ath Bilbao,Xerez,1709.01,1591.99,3.0,4.0,4.0,4.0,3.0,2.0,H,1.5,3.75,7.5,1.92,1.82
SP1,2010-02-07,Malaga,La Coruna,1693.25,1745.74,6.0,8.0,3.0,7.0,0.0,0.0,D,2.3,3.25,3.1,2.17,1.63
SP1,2010-02-07,Mallorca,Villarreal,1781.84,1744.01,4.0,7.0,3.0,5.0,1.0,0.0,H,2.3,3.25,3.1,1.83,1.91
SP1,2010-02-07,Osasuna,Tenerife,1721.9,1615.9,9.0,10.0,2.0,2.0,1.0,0.0,H,1.8,3.5,4.5,2.18,1.63
SP1,2010-02-07,Santander,Ath Madrid,1715.37,1742.48,5.0,11.0,3.0,9.0,1.0,1.0,D,2.4,3.3,2.88,1.89,1.85
SP1,2010-02-07,Zaragoza,Sevilla,1667.97,1818.23,4.0,5.0,6.0,6.0,2.0,1.0,H,3.5,3.3,2.1,1.83,1.91
I1,2010-02-07,Atalanta,Bari,1600.6,1654.81,1.0,4.0,4.0,5.0,1.0,0.0,H,2.3,3.0,3.4,2.16,1.65
I1,2010-02-07,Bologna,Milan,1602.63,1811.75,5.0,8.0,4.0,10.0,0.0,0.0,D,5.0,3.25,1.8,1.92,1.83
I1,2010-02-07,Fiorentina,Roma,1754.73,1803.71,1.0,7.0,9.0,13.0,0.0,1.0,A,2.5,3.2,2.88,1.87,1.87
I1,2010-02-07,Genoa,Chievo,1694.43,1649.58,5.0,8.0,5.0,5.0,1.0,0.0,H,1.9,3.25,4.33,1.99,1.77
I1,2010-02-07,Inter,Cagliari,1894.52,1689.83,7.0,13.0,5.0,9.0,3.0,0.0,H,1.36,4.33,7.5,1.82,1.93
I1,2010-02-07,Lazio,Catania,1611.56,1586.91,2.0,6.0,5.0,8.0,0.0,1.0,A,1.9,3.25,4.33,2.19,1.63
I1,2010-02-07,Siena,Sampdoria,1562.94,1664.17,1.0,1.0,7.0,8.0,1.0,2.0,A,2.63,3.1,2.75,2.1,1.68
I1,2010-02-07,Udinese,Napoli,1660.33,1690.42,2.0,3.0,5.0,11.0,3.0,1.0,H,2.4,3.1,3.1,2.14,1.66
D1,2010-02-07,Dortmund,Ein Frankfurt,1755.14,1624.57,6.0,12.0,4.0,6.0,2.0,3.0,A,1.62,3.6,6.0,1.92,1.82
D1,2010-02-07,Mainz,MGladbach,1621.79,1610.02,3.0,4.0,4.0,7.0,1.0,0.0,H,2.15,3.4,3.3,1.93,1.82
E0,2010-02-07,Birmingham,Wolves,1656.53,1560.95,2.0,6.0,2.0,2.0,2.0,1.0,H,1.8,3.4,5.0,2.19,1.63
E0,2010-02-07,Chelsea,Arsenal,1954.72,1870.61,7.0,13.0,4.0,8.0,2.0,0.0,H,1.8,3.6,4.5,1.87,1.87
E0,2010-02-09,Fulham,Burnley,1695.67,1550.32,4.0,4.0,3.0,3.0,3.0,0.0,H,1.73,3.5,5.25,2.07,1.7
E0,2010-02-09,Man City,Bolton,1746.93,1614.92,3.0,9.0,4.0,4.0,2.0,0.0,H,1.44,4.2,8.0,1.7,2.08
E0,2010-02-09,Portsmouth,Sunderland,1601.98,1601.61,0.0,1.0,2.0,3.0,1.0,1.0,D,2.4,3.25,3.0,2.12,1.67
E0,2010-02-09,Wigan,Stoke,1619.44,1634.56,1.0,4.0,5.0,8.0,1.0,1.0,D,2.2,3.3,3.4,2.21,1.62
E0,2010-02-10,Arsenal,Liverpool,1870.61,1845.83,1.0,7.0,7.0,11.0,1.0,0.0,H,2.1,3.3,3.6,1.98,1.78
E0,2010-02-10,Aston Villa,Man United,1758.76,1941.44,5.0,6.0,9.0,13.0,1.0,1.0,D,4.2,3.5,1.91,1.98,1.77
E0,2010-02-10,Blackburn,Hull,1655.77,1556.47,4.0,7.0,5.0,6.0,1.0,0.0,H,1.83,3.5,4.5,1.88,1.86
E0,2010-02-10,Everton,Chelsea,1736.99,1954.72,6.0,10.0,7.0,13.0,2.0,1.0,H,5.0,3.6,1.73,1.92,1.82
E0,2010-02-10,West Ham,Birmingham,1657.81,1656.53,2.0,3.0,4.0,8.0,2.0,0.0,H,2.25,3.3,3.25,2.21,1.61
E0,2010-02-10,Wolves,Tottenham,1560.95,1760.95,2.0,2.0,5.0,6.0,1.0,0.0,H,4.2,3.4,1.91,1.97,1.78
I1,2010-02-10,Parma,Inter,1627.91,1894.52,1.0,1.0,7.0,13.0,1.0,1.0,D,4.5,3.4,1.83,2.04,1.72
I1,2010-02-12,Milan,Udinese,1811.75,1660.33,2.0,8.0,4.0,6.0,3.0,2.0,H,1.57,3.6,6.5,1.9,1.85
D1,2010-02-12,MGladbach,Nurnberg,1610.02,1592.43,4.0,4.0,4.0,4.0,2.0,1.0,H,2.0,3.4,3.75,1.98,1.78
D1,2010-02-13,Bayern Munich,Dortmund,1874.67,1755.14,9.0,15.0,3.0,9.0,3.0,1.0,H,1.33,4.75,9.0,1.49,2.47
D1,2010-02-13,Bochum,Hoffenheim,1604.02,1660.41,3.0,9.0,3.0,3.0,2.0,1.0,H,2.9,3.3,2.4,1.83,1.92
D1,2010-02-13,Hannover,Werder Bremen,1581.47,1757.03,0.0,0.0,3.0,3.0,1.0,5.0,A,4.33,3.6,1.8,1.61,2.22
D1,2010-02-13,Hertha,Mainz,1599.07,1621.79,2.0,5.0,6.0,6.0,1.0,1.0,D,2.0,3.4,3.75,2.02,1.74
D1,2010-02-13,Leverkusen,Wolfsburg,1783.71,1729.85,7.0,13.0,1.0,2.0,2.0,1.0,H,1.62,3.8,5.5,1.5,2.45
D1,2010-02-13,Stuttgart,Hamburg,1743.68,1755.19,9.0,15.0,2.0,8.0,1.0,3.0,A,2.3,3.3,3.1,1.93,1.82
I1,2010-02-13,Roma,Palermo,1803.71,1705.67,9.0,15.0,6.0,10.0,4.0,1.0,H,1.67,3.5,5.5,1.87,1.88
I1,2010-02-13,Sampdoria,Fiorentina,1664.17,1754.73,9.0,10.0,1.0,4.0,2.0,0.0,H,2.4,3.1,3.1,2.01,1.76
F1,2010-02-13,Le Mans,Sochaux,1556.14,1637.48,0.0,1.0,5.0,6.0,0.0,0.0,D,2.38,3.0,3.25,2.28,1.56
F1,2010-02-13,Lille,Boulogne,1782.09,1511.64,4.0,10.0,1.0,3.0,3.0,1.0,H,1.29,4.75,13.0,1.8,1.95
F1,2010-02-13,Lyon,Lens,1797.69,1603.75,7.0,10.0,3.0,7.0,1.0,0.0,H,1.44,4.0,8.0,2.01,1.75
F1,2010-02-13,Monaco,Marseille,1685.02,1766.16,6.0,12.0,6.0,7.0,1.0,2.0,A,3.0,3.0,2.5,2.22,1.59
F1,2010-02-13,Montpellier,Grenoble,1661.31,1504.84,9.0,12.0,3.0,3.0,1.0,0.0,H,1.53,3.75,7.0,2.03,1.74
F1,2010-02-13,Nancy,Paris SG,1641.95,1699.19,5.0,5.0,0.0,3.0,0.0,0.0,D,2.7,2.9,2.9,2.4,1.52
F1,2010-02-13,Valenciennes,Nice,1658.65,1600.1,4.0,4.0,1.0,2.0,2.0,1.0,H,2.0,3.2,4.0,2.24,1.58
SP1,2010-02-13,Sp Gijon,Valencia,1646.92,1824.12,0.0,3.0,4.0,10.0,1.0,1.0,D,4.33,3.6,1.8,1.94,1.81
SP1,2010-02-13,Villarreal,Ath Bilbao,1744.01,1709.01,3.0,4.0,3.0,7.0,2.0,1.0,H,1.8,3.5,4.5,1.85,1.89
SP1,2010-02-13,Xerez,Real Madrid,1591.99,1907.21,3.0,4.0,9.0,12.0,0.0,3.0,A,13.0,5.5,1.25,1.59,2.24
SP1,2010-02-14,Ath Madrid,Barcelona,1742.48,1999.64,1.0,7.0,9.0,15.0,2.0,1.0,H,4.5,3.75,1.73,1.52,2.42
SP1,2010-02-14,Espanol,La Coruna,1683.5,1745.74,4.0,7.0,4.0,7.0,2.0,0.0,H,2.3,3.2,3.2,2.26,1.58
SP1,2010-02-14,Getafe,Almeria,1722.09,1654.47,4.0,4.0,4.0,6.0,2.0,2.0,D,1.67,3.5,5.25,2.01,1.75
SP1,2010-02-14,Santander,Malaga,1715.37,1693.25,5.0,9.0,4.0,8.0,0.0,3.0,A,2.0,3.3,3.75,2.15,1.65
SP1,2010-02-14,Sevilla,Osasuna,1818.23,1721.9,6.0,6.0,9.0,12.0,1.0,0.0,H,1.67,3.5,5.5,1.97,1.78
SP1,2010-02-14,Valladolid,Zaragoza,1644.12,1667.97,1.0,2.0,6.0,7.0,1.0,1.0,D,2.25,3.3,3.2,1.89,1.86
I1,2010-02-14,Cagliari,Bari,1689.83,1654.81,2.0,8.0,3.0,5.0,3.0,1.0,H,2.0,3.4,3.75,2.0,1.76
I1,2010-02-14,Catania,Atalanta,1586.91,1600.6,7.0,8.0,3.0,7.0,0.0,0.0,D,2.1,3.2,3.6,2.2,1.62
I1,2010-02-14,Chievo,Siena,1649.58,1562.94,2.0,5.0,1.0,1.0,0.0,1.0,A,1.8,3.3,4.75,2.16,1.65
I1,2010-02-14,Juventus,Genoa,1742.73,1694.43,2.0,2.0,7.0,8.0,3.0,2.0,H,1.73,3.5,5.0,1.96,1.8
I1,2010-02-14,Livorno,Bologna,1575.09,1602.63,2.0,5.0,5.0,9.0,0.0,1.0,A,2.4,3.0,3.2,2.26,1.58
I1,2010-02-14,Napoli,Inter,1690.42,1894.52,4.0,8.0,7.0,11.0,0.0,0.0,D,3.2,3.2,2.3,2.01,1.75
I1,2010-02-14,Parma,Lazio,1627.91,1611.56,1.0,2.0,2.0,3.0,0.0,2.0,A,2.38,3.0,3.25,2.22,1.6
F1,2010-02-14,Auxerre,Rennes,1710.6,1710.93,6.0,10.0,7.0,8.0,1.0,0.0,H,2.5,2.9,3.1,2.43,1.51
F1,2010-02-14,Bordeaux,St Etienne,1859.05,1605.16,4.0,8.0,4.0,7.0,3.0,1.0,H,1.4,4.2,9.0,2.01,1.75
F1,2010-02-14,Lorient,Toulouse,1667.02,1698.12,3.0,9.0,5.0,8.0,1.0,1.0,D,2.3,3.0,3.4,2.25,1.57
D1,2010-02-14,Ein Frankfurt,Freiburg,1624.57,1571.89,4.0,8.0,1.0,1.0,2.0,1.0,H,1.8,3.5,4.5,1.97,1.78
D1,2010-02-14,Schalke 04,FC Koln,1770.56,1612.35,5.0,11.0,7.0,10.0,2.0,0.0,H,1.5,4.0,7.0,2.05,1.73
SP1,2010-02-15,Tenerife,Mallorca,1611.89,1787.17,1.0,2.0,4.0,7.0,1.0,0.0,H,2.5,3.2,2.88,1.93,1.82
E0,2010-02-16,Stoke,Man City,1648.97,1741.09,5.0,9.0,6.0,9.0,1.0,1.0,D,3.1,3.2,2.38,2.13,1.67
E0,2010-02-17,Wigan,Bolton,1619.58,1610.21,2.0,5.0,1.0,4.0,0.0,0.0,D,2.3,3.25,3.2,2.05,1.73
D1,2010-02-19,Hoffenheim,MGladbach,1665.18,1603.69,3.0,3.0,6.0,7.0,2.0,2.0,D,1.85,3.5,4.2,1.85,1.91
D1,2010-02-20,Dortmund,Hannover,1742.52,1576.7,0.0,6.0,0.0,0.0,4.0,1.0,H,1.44,4.0,8.0,1.62,2.2
D1,2010-02-20,FC Koln,Stuttgart,1614.77,1749.36,4.0,7.0,6.0,12.0,1.0,5.0,A,3.2,3.25,2.25,1.98,1.78
D1,2010-02-20,Hamburg,Ein Frankfurt,1752.78,1637.19,5.0,8.0,6.0,10.0,0.0,0.0,D,1.5,3.8,7.5,1.74,2.01
D1,2010-02-20,Mainz,Bochum,1628.12,1607.41,4.0,7.0,5.0,9.0,0.0,0.0,D,2.0,3.4,3.75,2.03,1.74
D1,2010-02-20,Nurnberg,Bayern Munich,1586.74,1882.53,3.0,4.0,9.0,15.0,1.0,1.0,D,8.5,4.75,1.36,1.49,2.48
E0,2010-02-20,Arsenal,Sunderland,1869.98,1600.79,3.0,7.0,3.0,3.0,2.0,0.0,H,1.22,6.0,15.0,1.51,2.43
E0,2010-02-20,Everton,Man United,1744.71,1941.12,6.0,12.0,7.0,13.0,3.0,1.0,H,4.5,3.6,1.8,1.94,1.81
E0,2010-02-20,Portsmouth,Stoke,1593.23,1648.97,1.0,2.0,5.0,7.0,1.0,2.0,A,2.38,3.25,3.1,2.22,1.61
E0,2010-02-20,West Ham,Hull,1658.07,1569.98,4.0,6.0,4.0,5.0,3.0,0.0,H,1.75,3.6,4.75,1.99,1.77
E0,2010-02-20,Wolves,Chelsea,1567.86,1942.18,4.0,5.0,4.0,10.0,0.0,2.0,A,12.0,5.0,1.3,1.7,2.07
I1,2010-02-20,Genoa,Udinese,1699.36,1669.6,4.0,8.0,4.0,5.0,3.0,0.0,H,1.91,3.4,4.0,1.93,1.83
I1,2010-02-20,Inter,Sampdoria,1893.41,1671.87,5.0,9.0,9.0,13.0,0.0,0.0,D,1.5,3.8,7.5,1.92,1.83
SP1,2010-02-20,Barcelona,Santander,2001.24,1714.12,6.0,12.0,2.0,6.0,4.0,0.0,H,1.2,6.5,13.0,1.5,2.46
SP1,2010-02-20,La Coruna,Xerez,1746.27,1588.19,1.0,4.0,3.0,4.0,2.0,1.0,H,1.53,3.75,7.0,1.93,1.83
SP1,2010-02-20,Mallorca,Sevilla,1787.17,1808.2,3.0,7.0,6.0,9.0,1.0,3.0,A,2.5,3.25,2.8,1.95,1.8
F1,2010-02-20,Boulogne,Le Mans,1503.0,1550.94,1.0,2.0,1.0,1.0,1.0,3.0,A,2.4,3.1,3.1,2.2,1.6
F1,2010-02-20,Grenoble,Valenciennes,1531.01,1650.95,3.0,3.0,4.0,7.0,0.0,1.0,A,2.5,3.1,2.9,2.2,1.61
F1,2010-02-20,Lens,Monaco,1608.95,1670.59,3.0,4.0,3.0,9.0,3.0,0.0,H,2.4,3.2,3.0,2.33,1.54
F1,2010-02-20,Nice,Lorient,1603.13,1685.5,1.0,1.0,4.0,7.0,1.0,0.0,H,2.4,3.1,2.9,2.22,1.59
F1,2010-02-20,Paris SG,Toulouse,1680.71,1698.83,1.0,1.0,5.0,9.0,1.0,0.0,H,2.0,3.2,4.0,2.24,1.58
F1,2010-02-20,St Etienne,Montpellier,1619.6,1669.95,3.0,7.0,9.0,15.0,1.0,0.0,H,2.25,3.2,3.25,2.23,1.59
F1,2010-02-21,Marseille,Nancy,1773.85,1643.91,6.0,10.0,5.0,6.0,3.0,1.0,H,1.5,4.0,7.0,1.95,1.74
F1,2010-02-21,Rennes,Lille,1725.22,1779.06,6.0,8.0,7.0,10.0,1.0,2.0,A,2.5,3.1,2.9,2.2,1.61
F1,2010-02-21,Sochaux,Lyon,1635.53,1796.98,3.0,6.0,7.0,13.0,0.0,4.0,A,3.6,3.25,2.1,2.24,1.59
SP1,2010-02-21,Almeria,Ath Madrid,1663.19,1743.73,5.0,6.0,4.0,7.0,1.0,0.0,H,2.7,3.4,2.5,1.93,1.82
SP1,2010-02-21,Ath Bilbao,Tenerife,1712.81,1611.89,3.0,6.0,3.0,5.0,4.0,1.0,H,1.73,3.5,5.0,1.87,1.88
SP1,2010-02-21,Malaga,Espanol,1692.72,1679.75,7.0,10.0,6.0,7.0,2.0,1.0,H,2.2,3.3,3.25,2.21,1.61
SP1,2010-02-21,Osasuna,Valladolid,1725.92,1640.32,6.0,12.0,2.0,3.0,1.0,1.0,D,1.85,3.4,4.33,2.18,1.63
SP1,2010-02-21,Real Madrid,Villarreal,1910.96,1738.68,9.0,12.0,3.0,6.0,6.0,2.0,H,1.3,5.5,9.0,1.53,2.37
SP1,2010-02-21,Zaragoza,Sp Gijon,1678.0,1638.2,7.0,8.0,1.0,1.0,1.0,3.0,A,1.91,3.4,4.0,1.92,1.83
I1,2010-02-21,Atalanta,Chievo,1607.77,1644.65,4.0,5.0,1.0,5.0,0.0,1.0,A,2.1,3.3,3.5,2.23,1.61
I1,2010-02-21,Bari,Milan,1647.64,1808.46,3.0,4.0,5.0,8.0,0.0,2.0,A,3.5,3.3,2.1,1.95,1.81
I1,2010-02-21,Bologna,Juventus,1605.93,1740.51,5.0,9.0,5.0,5.0,1.0,2.0,A,4.2,3.3,1.91,2.02,1.75
I1,2010-02-21,Cagliari,Parma,1686.09,1628.6,4.0,8.0,1.0,2.0,2.0,0.0,H,1.85,3.4,4.33,2.02,1.74
I1,2010-02-21,Fiorentina,Livorno,1745.79,1577.31,1.0,1.0,2.0,2.0,2.0,1.0,H,1.62,3.6,6.0,2.03,1.73
I1,2010-02-21,Palermo,Lazio,1709.84,1600.49,3.0,7.0,4.0,5.0,3.0,1.0,H,1.91,3.4,4.0,2.13,1.66
I1,2010-02-21,Roma,Catania,1812.65,1597.99,9.0,15.0,5.0,9.0,1.0,0.0,H,1.4,4.33,8.5,1.81,1.94
I1,2010-02-21,Siena,Napoli,1555.24,1681.15,3.0,4.0,2.0,6.0,0.0,0.0,D,3.1,3.25,2.3,2.17,1.65
D1,2010-02-21,Freiburg,Hertha,1575.74,1595.79,1.0,1.0,2.0,6.0,0.0,3.0,A,2.5,3.3,2.75,2.01,1.76
D1,2010-02-21,Werder Bremen,Leverkusen,1760.31,1780.32,6.0,6.0,7.0,13.0,2.0,2.0,D,2.25,3.25,3.2,1.58,2.26
D1,2010-02-21,Wolfsburg,Schalke 04,1721.99,1766.71,1.0,1.0,7.0,11.0,2.0,1.0,H,2.63,3.3,2.63,1.84,1.91
E0,2010-02-21,Aston Villa,Burnley,1763.79,1553.49,5.0,7.0,3.0,3.0,5.0,2.0,H,1.36,4.5,10.0,1.75,2.0
E0,2010-02-21,Blackburn,Bolton,1648.72,1610.21,4.0,10.0,2.0,5.0,3.0,0.0,H,1.95,3.25,4.33,2.04,1.72
E0,2010-02-21,Fulham,Birmingham,1705.22,1651.63,7.0,7.0,4.0,5.0,2.0,1.0,H,2.1,3.25,3.75,2.28,1.57
E0,2010-02-21,Man City,Liverpool,1741.09,1844.01,4.0,7.0,6.0,10.0,0.0,0.0,D,2.4,3.3,3.0,2.05,1.72
E0,2010-02-21,Wigan,Tottenham,1619.58,1747.63,3.0,3.0,2.0,5.0,0.0,3.0,A,3.75,3.5,2.0,2.02,1.75
SP1,2010-02-22,Valencia,Getafe,1827.92,1720.49,4.0,8.0,2.0,5.0,2.0,1.0,H,1.57,4.0,5.5,1.75,2.01
E0,2010-02-23,Man United,West Ham,1941.12,1658.07,4.0,10.0,6.0,8.0,3.0,0.0,H,1.2,6.5,15.0,1.51,2.44
I1,2010-02-24,Fiorentina,Milan,1745.79,1808.46,3.0,4.0,7.0,8.0,1.0,2.0,A,2.9,3.1,2.5,2.11,1.67
I1,2010-02-24,Udinese,Cagliari,1669.6,1686.09,3.0,4.0,6.0,8.0,2.0,1.0,H,2.1,3.3,3.5,2.01,1.75
D1,2010-02-26,Schalke 04,Dortmund,1766.71,1742.52,4.0,8.0,3.0,6.0,2.0,1.0,H,2.0,3.3,3.8,2.09,1.69
D1,2010-02-27,Bochum,Nurnberg,1607.41,1586.74,5.0,7.0,1.0,5.0,0.0,0.0,D,2.2,3.3,3.3,1.98,1.78
D1,2010-02-27,Hertha,Hoffenheim,1595.79,1665.18,4.0,6.0,4.0,4.0,0.0,2.0,A,2.5,3.25,2.8,1.93,1.81
D1,2010-02-27,Leverkusen,FC Koln,1780.32,1614.77,5.0,11.0,1.0,7.0,0.0,0.0,D,1.36,4.75,8.5,1.61,2.21
